ECTO:0000913 ! exposure to EC 1.1.1.188 (prostaglandin-F synthase) inhibitor	ECTO:0000908 ! exposure to EC 1.1.1.189 (prostaglandin-E2 9-reductase) inhibitor	false	related	related	59111315()+alphadienoateeinhibitorsnadpoxidoreductasestrihydroxyprosta5z
ECTO:0000952 ! exposure to EC 1.10.3.1 (catechol oxidase) inhibitor	ECTO:0000759 ! exposure to EC 1.14.18.1 (tyrosinase) inhibitor	false	related	related	exposuretophenolaseinhibitor
ECTO:0000952 ! exposure to EC 1.10.3.1 (catechol oxidase) inhibitor	ECTO:0000759 ! exposure to EC 1.14.18.1 (tyrosinase) inhibitor	false	related	related	exposuretophenolaseinhibitors
ECTO:0000952 ! exposure to EC 1.10.3.1 (catechol oxidase) inhibitor	ECTO:0000759 ! exposure to EC 1.14.18.1 (tyrosinase) inhibitor	false	related	related	exposuretotyrosinaseinhibitor
ECTO:0000952 ! exposure to EC 1.10.3.1 (catechol oxidase) inhibitor	ECTO:0000759 ! exposure to EC 1.14.18.1 (tyrosinase) inhibitor	false	related	related	exposuretotyrosinaseinhibitors
ECTO:0000952 ! exposure to EC 1.10.3.1 (catechol oxidase) inhibitor	ECTO:0000759 ! exposure to EC 1.14.18.1 (tyrosinase) inhibitor	true	related	related	exposurinhibitorphenolas
ECTO:0000952 ! exposure to EC 1.10.3.1 (catechol oxidase) inhibitor	ECTO:0000759 ! exposure to EC 1.14.18.1 (tyrosinase) inhibitor	true	related	related	exposurinhibitortyrosinas
ECTO:0000952 ! exposure to EC 1.10.3.1 (catechol oxidase) inhibitor	ECTO:0000759 ! exposure to EC 1.14.18.1 (tyrosinase) inhibitor	true	related	related	exposurphenolasinhibitor
ECTO:0000952 ! exposure to EC 1.10.3.1 (catechol oxidase) inhibitor	ECTO:0000759 ! exposure to EC 1.14.18.1 (tyrosinase) inhibitor	true	related	related	exposurtophenolasinhibitor
ECTO:0000952 ! exposure to EC 1.10.3.1 (catechol oxidase) inhibitor	ECTO:0000759 ! exposure to EC 1.14.18.1 (tyrosinase) inhibitor	true	related	related	exposurtotyrosinasinhibitor
ECTO:0000952 ! exposure to EC 1.10.3.1 (catechol oxidase) inhibitor	ECTO:0000759 ! exposure to EC 1.14.18.1 (tyrosinase) inhibitor	true	related	related	exposurtyrosinasinhibitor
ECTO:0000952 ! exposure to EC 1.10.3.1 (catechol oxidase) inhibitor	ECTO:0000759 ! exposure to EC 1.14.18.1 (tyrosinase) inhibitor	false	related	related	inhibitorphenolase
ECTO:0000952 ! exposure to EC 1.10.3.1 (catechol oxidase) inhibitor	ECTO:0000759 ! exposure to EC 1.14.18.1 (tyrosinase) inhibitor	false	related	related	inhibitorsphenolase
ECTO:0000952 ! exposure to EC 1.10.3.1 (catechol oxidase) inhibitor	ECTO:0000759 ! exposure to EC 1.14.18.1 (tyrosinase) inhibitor	false	related	related	inhibitorstyrosinase
ECTO:0000952 ! exposure to EC 1.10.3.1 (catechol oxidase) inhibitor	ECTO:0000759 ! exposure to EC 1.14.18.1 (tyrosinase) inhibitor	false	related	related	inhibitortyrosinase
ECTO:0000952 ! exposure to EC 1.10.3.1 (catechol oxidase) inhibitor	ECTO:0000759 ! exposure to EC 1.14.18.1 (tyrosinase) inhibitor	false	related	related	phenolaseinhibitor
ECTO:0000952 ! exposure to EC 1.10.3.1 (catechol oxidase) inhibitor	ECTO:0000759 ! exposure to EC 1.14.18.1 (tyrosinase) inhibitor	false	related	related	phenolaseinhibitors
ECTO:0000952 ! exposure to EC 1.10.3.1 (catechol oxidase) inhibitor	ECTO:0000759 ! exposure to EC 1.14.18.1 (tyrosinase) inhibitor	false	related	related	tyrosinaseinhibitor
ECTO:0000952 ! exposure to EC 1.10.3.1 (catechol oxidase) inhibitor	ECTO:0000759 ! exposure to EC 1.14.18.1 (tyrosinase) inhibitor	false	related	related	tyrosinaseinhibitors
ECTO:0000958 ! exposure to antifungal drug	ECTO:0000600 ! exposure to antifungal agent	false	exact	related	antifungaldrug
ECTO:0000958 ! exposure to antifungal drug	ECTO:0000600 ! exposure to antifungal agent	false	label	related	antifungaldrug
ECTO:0000958 ! exposure to antifungal drug	ECTO:0000600 ! exposure to antifungal agent	false	related	related	antifungaldrug
ECTO:0000958 ! exposure to antifungal drug	ECTO:0000600 ! exposure to antifungal agent	false	related	related	antifungaldrugs
ECTO:0000958 ! exposure to antifungal drug	ECTO:0000600 ! exposure to antifungal agent	true	exact	related	antifungdrugexposur
ECTO:0000958 ! exposure to antifungal drug	ECTO:0000600 ! exposure to antifungal agent	true	label	related	antifungdrugexposur
ECTO:0000958 ! exposure to antifungal drug	ECTO:0000600 ! exposure to antifungal agent	true	related	related	antifungdrugexposur
ECTO:0000958 ! exposure to antifungal drug	ECTO:0000600 ! exposure to antifungal agent	true	label	related	exposurantifungdrug
ECTO:0000958 ! exposure to antifungal drug	ECTO:0000600 ! exposure to antifungal agent	true	related	related	exposurantifungdrug
ECTO:0000958 ! exposure to antifungal drug	ECTO:0000600 ! exposure to antifungal agent	false	label	related	exposuretoantifungaldrug
ECTO:0000958 ! exposure to antifungal drug	ECTO:0000600 ! exposure to antifungal agent	false	related	related	exposuretoantifungaldrug
ECTO:0000958 ! exposure to antifungal drug	ECTO:0000600 ! exposure to antifungal agent	false	related	related	exposuretoantifungaldrugs
ECTO:0000958 ! exposure to antifungal drug	ECTO:0000600 ! exposure to antifungal agent	true	label	related	exposurtoantifungdrug
ECTO:0000958 ! exposure to antifungal drug	ECTO:0000600 ! exposure to antifungal agent	true	related	related	exposurtoantifungdrug
ECTO:0000973 ! exposure to cadmium cation via ingestion	ECTO:0001585 ! exposure to cadmium via ingestion	true	exact	exact	cadmiumexposuringestvia
ECTO:0000973 ! exposure to cadmium cation via ingestion	ECTO:0001585 ! exposure to cadmium via ingestion	true	exact	label	cadmiumexposuringestvia
ECTO:0000973 ! exposure to cadmium cation via ingestion	ECTO:0001585 ! exposure to cadmium via ingestion	true	exact	related	cadmiumexposuringestvia
ECTO:0000973 ! exposure to cadmium cation via ingestion	ECTO:0001585 ! exposure to cadmium via ingestion	true	label	exact	cadmiumexposuringestvia
ECTO:0000973 ! exposure to cadmium cation via ingestion	ECTO:0001585 ! exposure to cadmium via ingestion	true	label	label	cadmiumexposuringestvia
ECTO:0000973 ! exposure to cadmium cation via ingestion	ECTO:0001585 ! exposure to cadmium via ingestion	true	label	related	cadmiumexposuringestvia
ECTO:0000973 ! exposure to cadmium cation via ingestion	ECTO:0001585 ! exposure to cadmium via ingestion	true	related	exact	cadmiumexposuringestvia
ECTO:0000973 ! exposure to cadmium cation via ingestion	ECTO:0001585 ! exposure to cadmium via ingestion	true	related	label	cadmiumexposuringestvia
ECTO:0000973 ! exposure to cadmium cation via ingestion	ECTO:0001585 ! exposure to cadmium via ingestion	true	related	related	cadmiumexposuringestvia
ECTO:0000973 ! exposure to cadmium cation via ingestion	ECTO:0001585 ! exposure to cadmium via ingestion	true	exact	exact	cadmiumexposurviaingest
ECTO:0000973 ! exposure to cadmium cation via ingestion	ECTO:0001585 ! exposure to cadmium via ingestion	false	exact	exact	cadmiumingestionvia
ECTO:0000973 ! exposure to cadmium cation via ingestion	ECTO:0001585 ! exposure to cadmium via ingestion	false	exact	label	cadmiumingestionvia
ECTO:0000973 ! exposure to cadmium cation via ingestion	ECTO:0001585 ! exposure to cadmium via ingestion	false	label	exact	cadmiumingestionvia
ECTO:0000973 ! exposure to cadmium cation via ingestion	ECTO:0001585 ! exposure to cadmium via ingestion	false	label	label	cadmiumingestionvia
ECTO:0000973 ! exposure to cadmium cation via ingestion	ECTO:0001585 ! exposure to cadmium via ingestion	false	exact	exact	cadmiumviaingestion
ECTO:0000973 ! exposure to cadmium cation via ingestion	ECTO:0001585 ! exposure to cadmium via ingestion	false	exact	label	cadmiumviaingestion
ECTO:0000973 ! exposure to cadmium cation via ingestion	ECTO:0001585 ! exposure to cadmium via ingestion	false	label	exact	cadmiumviaingestion
ECTO:0000973 ! exposure to cadmium cation via ingestion	ECTO:0001585 ! exposure to cadmium via ingestion	false	label	label	cadmiumviaingestion
ECTO:0000973 ! exposure to cadmium cation via ingestion	ECTO:0001585 ! exposure to cadmium via ingestion	true	label	label	exposurcadmiumviaingest
ECTO:0000973 ! exposure to cadmium cation via ingestion	ECTO:0001585 ! exposure to cadmium via ingestion	true	label	related	exposurcadmiumviaingest
ECTO:0000973 ! exposure to cadmium cation via ingestion	ECTO:0001585 ! exposure to cadmium via ingestion	true	related	label	exposurcadmiumviaingest
ECTO:0000973 ! exposure to cadmium cation via ingestion	ECTO:0001585 ! exposure to cadmium via ingestion	true	related	related	exposurcadmiumviaingest
ECTO:0000974 ! exposure to mercury cation via ingestion	ECTO:0001586 ! exposure to mercury via ingestion	true	exact	exact	exposuringestmercurivia
ECTO:0000974 ! exposure to mercury cation via ingestion	ECTO:0001586 ! exposure to mercury via ingestion	true	exact	label	exposuringestmercurivia
ECTO:0000974 ! exposure to mercury cation via ingestion	ECTO:0001586 ! exposure to mercury via ingestion	true	exact	related	exposuringestmercurivia
ECTO:0000974 ! exposure to mercury cation via ingestion	ECTO:0001586 ! exposure to mercury via ingestion	true	label	exact	exposuringestmercurivia
ECTO:0000974 ! exposure to mercury cation via ingestion	ECTO:0001586 ! exposure to mercury via ingestion	true	label	label	exposuringestmercurivia
ECTO:0000974 ! exposure to mercury cation via ingestion	ECTO:0001586 ! exposure to mercury via ingestion	true	label	related	exposuringestmercurivia
ECTO:0000974 ! exposure to mercury cation via ingestion	ECTO:0001586 ! exposure to mercury via ingestion	true	related	exact	exposuringestmercurivia
ECTO:0000974 ! exposure to mercury cation via ingestion	ECTO:0001586 ! exposure to mercury via ingestion	true	related	label	exposuringestmercurivia
ECTO:0000974 ! exposure to mercury cation via ingestion	ECTO:0001586 ! exposure to mercury via ingestion	true	related	related	exposuringestmercurivia
ECTO:0000974 ! exposure to mercury cation via ingestion	ECTO:0001586 ! exposure to mercury via ingestion	true	label	label	exposurmercuriviaingest
ECTO:0000974 ! exposure to mercury cation via ingestion	ECTO:0001586 ! exposure to mercury via ingestion	true	label	related	exposurmercuriviaingest
ECTO:0000974 ! exposure to mercury cation via ingestion	ECTO:0001586 ! exposure to mercury via ingestion	true	related	label	exposurmercuriviaingest
ECTO:0000974 ! exposure to mercury cation via ingestion	ECTO:0001586 ! exposure to mercury via ingestion	true	related	related	exposurmercuriviaingest
ECTO:0000974 ! exposure to mercury cation via ingestion	ECTO:0001586 ! exposure to mercury via ingestion	false	exact	exact	ingestionmercuryvia
ECTO:0000974 ! exposure to mercury cation via ingestion	ECTO:0001586 ! exposure to mercury via ingestion	false	exact	label	ingestionmercuryvia
ECTO:0000974 ! exposure to mercury cation via ingestion	ECTO:0001586 ! exposure to mercury via ingestion	false	label	exact	ingestionmercuryvia
ECTO:0000974 ! exposure to mercury cation via ingestion	ECTO:0001586 ! exposure to mercury via ingestion	false	label	label	ingestionmercuryvia
ECTO:0000974 ! exposure to mercury cation via ingestion	ECTO:0001586 ! exposure to mercury via ingestion	true	exact	exact	mercuriexposurviaingest
ECTO:0000974 ! exposure to mercury cation via ingestion	ECTO:0001586 ! exposure to mercury via ingestion	false	exact	exact	mercuryviaingestion
ECTO:0000974 ! exposure to mercury cation via ingestion	ECTO:0001586 ! exposure to mercury via ingestion	false	exact	label	mercuryviaingestion
ECTO:0000974 ! exposure to mercury cation via ingestion	ECTO:0001586 ! exposure to mercury via ingestion	false	label	exact	mercuryviaingestion
ECTO:0000974 ! exposure to mercury cation via ingestion	ECTO:0001586 ! exposure to mercury via ingestion	false	label	label	mercuryviaingestion
ECTO:0000980 ! exposure to temperature of air in surroundings	EO:0007161 ! air temperature regimen	false	exact	label	airtemperature
ECTO:0000980 ! exposure to temperature of air in surroundings	XCO:0000011 ! air temperature	false	exact	label	airtemperature
ECTO:0000981 ! exposure to temperature of water in surroundings	EO:0007160 ! water temperature regimen	false	exact	label	temperaturewater
ECTO:0000981 ! exposure to temperature of water in surroundings	EO:0007160 ! water temperature regimen	false	exact	label	watertemperature
ECTO:0001007 ! exposure to contaminated water	ECTO:0000105 ! exposure to water pollution	true	related	exact	exposurpollutwater
ECTO:0001007 ! exposure to contaminated water	ECTO:0000105 ! exposure to water pollution	true	related	label	exposurpollutwater
ECTO:0001007 ! exposure to contaminated water	MRE:0000082 ! Exposure to water pollution	true	related	label	exposurpollutwater
ECTO:0001063 ! exposure to dioxygen	ECTO:0000371 ! exposure to oxygen molecular entity	false	related	exact	molecularoxygen
ECTO:0001063 ! exposure to dioxygen	ECTO:0000371 ! exposure to oxygen molecular entity	false	related	label	molecularoxygen
ECTO:0001063 ! exposure to dioxygen	GO:1901700 ! response to oxygen-containing compound	false	related	exact	molecularoxygen
ECTO:0001063 ! exposure to dioxygen	EO:0007278 ! oxygen regimen	false	related	label	oxygen
ECTO:0001063 ! exposure to dioxygen	EO:0007278 ! oxygen regimen	true	related	label	oxygen
ECTO:0001063 ! exposure to dioxygen	PECO:0000134 ! anaerobic environment	false	related	exact	oxygen
ECTO:0001063 ! exposure to dioxygen	PECO:0000134 ! anaerobic environment	true	related	exact	oxygen
ECTO:0001067 ! exposure to amount of low-density lipoprotein in food product	ECTO:0001076 ! exposure to decreased amount of low-density lipoprotein in food product	false	related	related	amountdensityfoodinlipoproteinlowobsoleteproduct
ECTO:0001067 ! exposure to amount of low-density lipoprotein in food product	ECTO:0001076 ! exposure to decreased amount of low-density lipoprotein in food product	false	exact	exact	amountdensityfoodinlipoproteinlowproduct
ECTO:0001067 ! exposure to amount of low-density lipoprotein in food product	ECTO:0001076 ! exposure to decreased amount of low-density lipoprotein in food product	false	exact	label	amountdensityfoodinlipoproteinlowproduct
ECTO:0001067 ! exposure to amount of low-density lipoprotein in food product	ECTO:0001076 ! exposure to decreased amount of low-density lipoprotein in food product	false	label	exact	amountdensityfoodinlipoproteinlowproduct
ECTO:0001067 ! exposure to amount of low-density lipoprotein in food product	ECTO:0001076 ! exposure to decreased amount of low-density lipoprotein in food product	false	label	label	amountdensityfoodinlipoproteinlowproduct
ECTO:0001067 ! exposure to amount of low-density lipoprotein in food product	ECTO:0001076 ! exposure to decreased amount of low-density lipoprotein in food product	false	related	related	amountdensityfoodinlipoproteinslowobsoleteproduct
ECTO:0001067 ! exposure to amount of low-density lipoprotein in food product	ECTO:0001076 ! exposure to decreased amount of low-density lipoprotein in food product	false	related	related	amountdensityfoodinlipoproteinslowproduct
ECTO:0001067 ! exposure to amount of low-density lipoprotein in food product	ECTO:0001076 ! exposure to decreased amount of low-density lipoprotein in food product	false	related	related	densityfoodinlipoproteinlownumberobsoleteproduct
ECTO:0001067 ! exposure to amount of low-density lipoprotein in food product	ECTO:0001076 ! exposure to decreased amount of low-density lipoprotein in food product	false	related	related	densityfoodinlipoproteinlownumberproduct
ECTO:0001067 ! exposure to amount of low-density lipoprotein in food product	ECTO:0001076 ! exposure to decreased amount of low-density lipoprotein in food product	false	related	related	densityfoodinlipoproteinslownumberobsoleteproduct
ECTO:0001067 ! exposure to amount of low-density lipoprotein in food product	ECTO:0001076 ! exposure to decreased amount of low-density lipoprotein in food product	false	related	related	densityfoodinlipoproteinslownumberproduct
ECTO:0001068 ! exposure to amount of high-density lipoprotein in food product	ECTO:0001071 ! exposure to increased amount of high-density lipoprotein in food product	false	related	related	amountdensityfoodhighinlipoproteinobsoleteproduct
ECTO:0001068 ! exposure to amount of high-density lipoprotein in food product	ECTO:0001071 ! exposure to increased amount of high-density lipoprotein in food product	false	exact	exact	amountdensityfoodhighinlipoproteinproduct
ECTO:0001068 ! exposure to amount of high-density lipoprotein in food product	ECTO:0001071 ! exposure to increased amount of high-density lipoprotein in food product	false	exact	label	amountdensityfoodhighinlipoproteinproduct
ECTO:0001068 ! exposure to amount of high-density lipoprotein in food product	ECTO:0001071 ! exposure to increased amount of high-density lipoprotein in food product	false	label	exact	amountdensityfoodhighinlipoproteinproduct
ECTO:0001068 ! exposure to amount of high-density lipoprotein in food product	ECTO:0001071 ! exposure to increased amount of high-density lipoprotein in food product	false	label	label	amountdensityfoodhighinlipoproteinproduct
ECTO:0001068 ! exposure to amount of high-density lipoprotein in food product	ECTO:0001071 ! exposure to increased amount of high-density lipoprotein in food product	false	related	related	amountdensityfoodhighinlipoproteinsobsoleteproduct
ECTO:0001068 ! exposure to amount of high-density lipoprotein in food product	ECTO:0001071 ! exposure to increased amount of high-density lipoprotein in food product	false	related	related	amountdensityfoodhighinlipoproteinsproduct
ECTO:0001068 ! exposure to amount of high-density lipoprotein in food product	ECTO:0001071 ! exposure to increased amount of high-density lipoprotein in food product	false	related	related	densityfoodhighinlipoproteinnumberobsoleteproduct
ECTO:0001068 ! exposure to amount of high-density lipoprotein in food product	ECTO:0001071 ! exposure to increased amount of high-density lipoprotein in food product	false	related	related	densityfoodhighinlipoproteinnumberproduct
ECTO:0001068 ! exposure to amount of high-density lipoprotein in food product	ECTO:0001071 ! exposure to increased amount of high-density lipoprotein in food product	false	related	related	densityfoodhighinlipoproteinsnumberobsoleteproduct
ECTO:0001068 ! exposure to amount of high-density lipoprotein in food product	ECTO:0001071 ! exposure to increased amount of high-density lipoprotein in food product	false	related	related	densityfoodhighinlipoproteinsnumberproduct
ECTO:0001071 ! exposure to increased amount of high-density lipoprotein in food product	ECTO:0001068 ! exposure to amount of high-density lipoprotein in food product	false	related	related	amountdensityfoodhighinlipoproteinobsoleteproduct
ECTO:0001071 ! exposure to increased amount of high-density lipoprotein in food product	ECTO:0001068 ! exposure to amount of high-density lipoprotein in food product	false	exact	exact	amountdensityfoodhighinlipoproteinproduct
ECTO:0001071 ! exposure to increased amount of high-density lipoprotein in food product	ECTO:0001068 ! exposure to amount of high-density lipoprotein in food product	false	exact	label	amountdensityfoodhighinlipoproteinproduct
ECTO:0001071 ! exposure to increased amount of high-density lipoprotein in food product	ECTO:0001068 ! exposure to amount of high-density lipoprotein in food product	false	label	exact	amountdensityfoodhighinlipoproteinproduct
ECTO:0001071 ! exposure to increased amount of high-density lipoprotein in food product	ECTO:0001068 ! exposure to amount of high-density lipoprotein in food product	false	label	label	amountdensityfoodhighinlipoproteinproduct
ECTO:0001071 ! exposure to increased amount of high-density lipoprotein in food product	ECTO:0001068 ! exposure to amount of high-density lipoprotein in food product	false	related	related	amountdensityfoodhighinlipoproteinsobsoleteproduct
ECTO:0001071 ! exposure to increased amount of high-density lipoprotein in food product	ECTO:0001068 ! exposure to amount of high-density lipoprotein in food product	false	related	related	amountdensityfoodhighinlipoproteinsproduct
ECTO:0001071 ! exposure to increased amount of high-density lipoprotein in food product	ECTO:0001068 ! exposure to amount of high-density lipoprotein in food product	false	related	related	densityfoodhighinlipoproteinnumberobsoleteproduct
ECTO:0001071 ! exposure to increased amount of high-density lipoprotein in food product	ECTO:0001068 ! exposure to amount of high-density lipoprotein in food product	false	related	related	densityfoodhighinlipoproteinnumberproduct
ECTO:0001071 ! exposure to increased amount of high-density lipoprotein in food product	ECTO:0001068 ! exposure to amount of high-density lipoprotein in food product	false	related	related	densityfoodhighinlipoproteinsnumberobsoleteproduct
ECTO:0001071 ! exposure to increased amount of high-density lipoprotein in food product	ECTO:0001068 ! exposure to amount of high-density lipoprotein in food product	false	related	related	densityfoodhighinlipoproteinsnumberproduct
ECTO:0001072 ! exposure to increased amount of low-density lipoprotein in food product	ECTO:0001075 ! exposure to decreased amount of high-density lipoprotein in food product	false	related	related	amountdensityfoodhighinlipoproteinlowobsoleteproduct
ECTO:0001072 ! exposure to increased amount of low-density lipoprotein in food product	ECTO:0001075 ! exposure to decreased amount of high-density lipoprotein in food product	false	exact	exact	amountdensityfoodhighinlipoproteinlowproduct
ECTO:0001072 ! exposure to increased amount of low-density lipoprotein in food product	ECTO:0001075 ! exposure to decreased amount of high-density lipoprotein in food product	false	exact	label	amountdensityfoodhighinlipoproteinlowproduct
ECTO:0001072 ! exposure to increased amount of low-density lipoprotein in food product	ECTO:0001075 ! exposure to decreased amount of high-density lipoprotein in food product	false	label	exact	amountdensityfoodhighinlipoproteinlowproduct
ECTO:0001072 ! exposure to increased amount of low-density lipoprotein in food product	ECTO:0001075 ! exposure to decreased amount of high-density lipoprotein in food product	false	label	label	amountdensityfoodhighinlipoproteinlowproduct
ECTO:0001072 ! exposure to increased amount of low-density lipoprotein in food product	ECTO:0001075 ! exposure to decreased amount of high-density lipoprotein in food product	false	related	related	amountdensityfoodhighinlipoproteinslowobsoleteproduct
ECTO:0001072 ! exposure to increased amount of low-density lipoprotein in food product	ECTO:0001075 ! exposure to decreased amount of high-density lipoprotein in food product	false	related	related	amountdensityfoodhighinlipoproteinslowproduct
ECTO:0001072 ! exposure to increased amount of low-density lipoprotein in food product	ECTO:0001075 ! exposure to decreased amount of high-density lipoprotein in food product	false	related	related	densityfoodhighinlipoproteinlownumberobsoleteproduct
ECTO:0001072 ! exposure to increased amount of low-density lipoprotein in food product	ECTO:0001075 ! exposure to decreased amount of high-density lipoprotein in food product	false	related	related	densityfoodhighinlipoproteinlownumberproduct
ECTO:0001072 ! exposure to increased amount of low-density lipoprotein in food product	ECTO:0001075 ! exposure to decreased amount of high-density lipoprotein in food product	false	related	related	densityfoodhighinlipoproteinlowobsoleteproduct
ECTO:0001072 ! exposure to increased amount of low-density lipoprotein in food product	ECTO:0001075 ! exposure to decreased amount of high-density lipoprotein in food product	false	related	related	densityfoodhighinlipoproteinlowproduct
ECTO:0001072 ! exposure to increased amount of low-density lipoprotein in food product	ECTO:0001075 ! exposure to decreased amount of high-density lipoprotein in food product	false	related	related	densityfoodhighinlipoproteinslownumberobsoleteproduct
ECTO:0001072 ! exposure to increased amount of low-density lipoprotein in food product	ECTO:0001075 ! exposure to decreased amount of high-density lipoprotein in food product	false	related	related	densityfoodhighinlipoproteinslownumberproduct
ECTO:0001072 ! exposure to increased amount of low-density lipoprotein in food product	ECTO:0001075 ! exposure to decreased amount of high-density lipoprotein in food product	false	related	related	densityfoodhighinlipoproteinslowobsoleteproduct
ECTO:0001072 ! exposure to increased amount of low-density lipoprotein in food product	ECTO:0001075 ! exposure to decreased amount of high-density lipoprotein in food product	false	related	related	densityfoodhighinlipoproteinslowproduct
ECTO:0001075 ! exposure to decreased amount of high-density lipoprotein in food product	ECTO:0001072 ! exposure to increased amount of low-density lipoprotein in food product	false	related	related	amountdensityfoodhighinlipoproteinlowobsoleteproduct
ECTO:0001075 ! exposure to decreased amount of high-density lipoprotein in food product	ECTO:0001072 ! exposure to increased amount of low-density lipoprotein in food product	false	exact	exact	amountdensityfoodhighinlipoproteinlowproduct
ECTO:0001075 ! exposure to decreased amount of high-density lipoprotein in food product	ECTO:0001072 ! exposure to increased amount of low-density lipoprotein in food product	false	exact	label	amountdensityfoodhighinlipoproteinlowproduct
ECTO:0001075 ! exposure to decreased amount of high-density lipoprotein in food product	ECTO:0001072 ! exposure to increased amount of low-density lipoprotein in food product	false	label	exact	amountdensityfoodhighinlipoproteinlowproduct
ECTO:0001075 ! exposure to decreased amount of high-density lipoprotein in food product	ECTO:0001072 ! exposure to increased amount of low-density lipoprotein in food product	false	label	label	amountdensityfoodhighinlipoproteinlowproduct
ECTO:0001075 ! exposure to decreased amount of high-density lipoprotein in food product	ECTO:0001072 ! exposure to increased amount of low-density lipoprotein in food product	false	related	related	amountdensityfoodhighinlipoproteinslowobsoleteproduct
ECTO:0001075 ! exposure to decreased amount of high-density lipoprotein in food product	ECTO:0001072 ! exposure to increased amount of low-density lipoprotein in food product	false	related	related	amountdensityfoodhighinlipoproteinslowproduct
ECTO:0001075 ! exposure to decreased amount of high-density lipoprotein in food product	ECTO:0001072 ! exposure to increased amount of low-density lipoprotein in food product	false	related	related	densityfoodhighinlipoproteinlownumberobsoleteproduct
ECTO:0001075 ! exposure to decreased amount of high-density lipoprotein in food product	ECTO:0001072 ! exposure to increased amount of low-density lipoprotein in food product	false	related	related	densityfoodhighinlipoproteinlownumberproduct
ECTO:0001075 ! exposure to decreased amount of high-density lipoprotein in food product	ECTO:0001072 ! exposure to increased amount of low-density lipoprotein in food product	false	related	related	densityfoodhighinlipoproteinlowobsoleteproduct
ECTO:0001075 ! exposure to decreased amount of high-density lipoprotein in food product	ECTO:0001072 ! exposure to increased amount of low-density lipoprotein in food product	false	related	related	densityfoodhighinlipoproteinlowproduct
ECTO:0001075 ! exposure to decreased amount of high-density lipoprotein in food product	ECTO:0001072 ! exposure to increased amount of low-density lipoprotein in food product	false	related	related	densityfoodhighinlipoproteinslownumberobsoleteproduct
ECTO:0001075 ! exposure to decreased amount of high-density lipoprotein in food product	ECTO:0001072 ! exposure to increased amount of low-density lipoprotein in food product	false	related	related	densityfoodhighinlipoproteinslownumberproduct
ECTO:0001075 ! exposure to decreased amount of high-density lipoprotein in food product	ECTO:0001072 ! exposure to increased amount of low-density lipoprotein in food product	false	related	related	densityfoodhighinlipoproteinslowobsoleteproduct
ECTO:0001075 ! exposure to decreased amount of high-density lipoprotein in food product	ECTO:0001072 ! exposure to increased amount of low-density lipoprotein in food product	false	related	related	densityfoodhighinlipoproteinslowproduct
ECTO:0001076 ! exposure to decreased amount of low-density lipoprotein in food product	ECTO:0001067 ! exposure to amount of low-density lipoprotein in food product	false	related	related	amountdensityfoodinlipoproteinlowobsoleteproduct
ECTO:0001076 ! exposure to decreased amount of low-density lipoprotein in food product	ECTO:0001067 ! exposure to amount of low-density lipoprotein in food product	false	exact	exact	amountdensityfoodinlipoproteinlowproduct
ECTO:0001076 ! exposure to decreased amount of low-density lipoprotein in food product	ECTO:0001067 ! exposure to amount of low-density lipoprotein in food product	false	exact	label	amountdensityfoodinlipoproteinlowproduct
ECTO:0001076 ! exposure to decreased amount of low-density lipoprotein in food product	ECTO:0001067 ! exposure to amount of low-density lipoprotein in food product	false	label	exact	amountdensityfoodinlipoproteinlowproduct
ECTO:0001076 ! exposure to decreased amount of low-density lipoprotein in food product	ECTO:0001067 ! exposure to amount of low-density lipoprotein in food product	false	label	label	amountdensityfoodinlipoproteinlowproduct
ECTO:0001076 ! exposure to decreased amount of low-density lipoprotein in food product	ECTO:0001067 ! exposure to amount of low-density lipoprotein in food product	false	related	related	amountdensityfoodinlipoproteinslowobsoleteproduct
ECTO:0001076 ! exposure to decreased amount of low-density lipoprotein in food product	ECTO:0001067 ! exposure to amount of low-density lipoprotein in food product	false	related	related	amountdensityfoodinlipoproteinslowproduct
ECTO:0001076 ! exposure to decreased amount of low-density lipoprotein in food product	ECTO:0001067 ! exposure to amount of low-density lipoprotein in food product	false	related	related	densityfoodinlipoproteinlownumberobsoleteproduct
ECTO:0001076 ! exposure to decreased amount of low-density lipoprotein in food product	ECTO:0001067 ! exposure to amount of low-density lipoprotein in food product	false	related	related	densityfoodinlipoproteinlownumberproduct
ECTO:0001076 ! exposure to decreased amount of low-density lipoprotein in food product	ECTO:0001067 ! exposure to amount of low-density lipoprotein in food product	false	related	related	densityfoodinlipoproteinslownumberobsoleteproduct
ECTO:0001076 ! exposure to decreased amount of low-density lipoprotein in food product	ECTO:0001067 ! exposure to amount of low-density lipoprotein in food product	false	related	related	densityfoodinlipoproteinslownumberproduct
ECTO:0001089 ! tobacco use related exposure	XCO:0000077 ! tobacco use	true	narrow	label	tobaccous
ECTO:0001089 ! tobacco use related exposure	XCO:0000077 ! tobacco use	false	exact	label	tobaccouse
ECTO:0001089 ! tobacco use related exposure	XCO:0000077 ! tobacco use	false	narrow	label	tobaccouse
ECTO:0001090 ! tobacco smoking related exposure	MRE:0000045 ! Tobacco smoking	true	narrow	label	smoketobacco
ECTO:0001090 ! tobacco smoking related exposure	MRE:0000045 ! Tobacco smoking	false	exact	label	smokingtobacco
ECTO:0001090 ! tobacco smoking related exposure	MRE:0000045 ! Tobacco smoking	false	narrow	label	smokingtobacco
